G,2046,357456.000000,-2408695.8323,4698107.8215,3566699.7973,5,6,5.0056,7.4084,8.7523
I,2046,357457.105755,0.000000,0.000239,0.000076,0.040588,0.065155,9.762878
I,2046,357457.115755,0.000022,0.000271,0.000000,0.054016,0.058594,9.788055
I,2046,357457.125755,0.000065,0.000228,-0.000011,0.055084,0.065613,9.781342
I,2046,357457.135755,0.000000,0.000358,0.000000,0.050507,0.079803,9.771729
I,2046,357457.145755,0.000098,0.000250,0.000022,0.054016,0.059357,9.776154
I,2046,357457.155755,0.000119,0.000239,0.000000,0.049591,0.057983,9.785156
I,2046,357457.165755,-0.000076,0.000293,-0.000065,0.049438,0.089111,9.787598
I,2046,357457.175755,-0.000011,0.000228,-0.000065,0.049591,0.069427,9.773865
I,2046,357457.185755,0.000054,0.000250,0.000011,0.054321,0.075531,9.769592
I,2046,357457.195755,0.000043,0.000326,-0.000022,0.037384,0.071411,9.779053
I,2046,357457.205755,-0.000011,0.000326,-0.000033,0.053101,0.080566,9.772949
I,2046,357457.215755,0.000054,0.000293,-0.000033,0.053711,0.050354,9.767761
I,2046,357457.225755,0.000043,0.000271,-0.000098,0.045471,0.067749,9.773560
I,2046,357457.235755,0.000022,0.000282,0.000065,0.049896,0.081329,9.766846
I,2046,357457.245755,0.000000,0.000315,0.000043,0.045471,0.080109,9.785461
I,2046,357457.255755,0.000098,0.000293,0.000022,0.065460,0.083618,9.777069
I,2046,357457.265755,0.000054,0.000358,-0.000022,0.059509,0.059052,9.777832
I,2046,357457.275755,0.000011,0.000369,-0.000098,0.045166,0.065765,9.783478
I,2046,357457.285755,0.000000,0.000326,0.000000,0.051727,0.067291,9.781189
I,2046,357457.295755,0.000033,0.000336,0.000011,0.053406,0.079041,9.769135
I,2046,357457.305755,0.000022,0.000315,0.000043,0.044250,0.062408,9.762115
I,2046,357457.315755,0.000033,0.000315,0.000011,0.058746,0.074310,9.772644
I,2046,357457.325755,0.000000,0.000380,0.000000,0.040131,0.073547,9.766541
I,2046,357457.335755,0.000130,0.000260,-0.000065,0.057220,0.077820,9.774323
I,2046,357457.345755,0.000098,0.000315,-0.000065,0.047455,0.060425,9.782257
I,2046,357457.355755,0.000098,0.000260,-0.000087,0.057526,0.082092,9.780884
I,2046,357457.365755,0.000098,0.000239,-0.000087,0.051575,0.069122,9.766998
I,2046,357457.375755,0.000065,0.000271,-0.000098,0.056763,0.068512,9.770660
I,2046,357457.385755,0.000033,0.000217,0.000000,0.043793,0.075684,9.774323
I,2046,357457.395755,0.000033,0.000250,-0.000065,0.052338,0.053101,9.782410
I,2046,357457.405755,0.000022,0.000271,0.000033,0.039520,0.066376,9.755402
I,2046,357457.415755,0.000087,0.000260,0.000054,0.065308,0.074158,9.781342
I,2046,357457.425755,0.000098,0.000250,-0.000011,0.044403,0.072784,9.776154
I,2046,357457.435755,0.000065,0.000282,0.000043,0.063629,0.072937,9.763641
I,2046,357457.445755,0.000022,0.000293,-0.000033,0.040131,0.073090,9.785614
I,2046,357457.455755,0.000043,0.000271,0.000000,0.051117,0.060577,9.780426
I,2046,357457.465755,0.000043,0.000282,-0.000022,0.059204,0.064697,9.772339
I,2046,357457.475755,0.000076,0.000304,-0.000022,0.051270,0.072479,9.778595
I,2046,357457.485755,-0.000022,0.000315,0.000000,0.060577,0.063019,9.780273
I,2046,357457.495755,-0.000033,0.000217,0.000000,0.063019,0.064697,9.781799
I,2046,357457.505755,0.000011,0.000336,-0.000022,0.051575,0.066681,9.783478
I,2046,357457.515755,0.000054,0.000326,-0.000109,0.065918,0.067444,9.770966
I,2046,357457.525755,-0.000022,0.000358,-0.000033,0.047302,0.071564,9.774628
I,2046,357457.535755,0.000011,0.000358,0.000000,0.053711,0.088806,9.766846
I,2046,357457.545755,0.000000,0.000369,-0.000011,0.061798,0.072174,9.781189
I,2046,357457.555755,0.000011,0.000326,-0.000022,0.060425,0.073090,9.776611
I,2046,357457.565755,0.000022,0.000380,-0.000087,0.056763,0.066376,9.787598
I,2046,357457.575755,0.000076,0.000347,-0.000076,0.056458,0.080566,9.765167
I,2046,357457.585755,0.000152,0.000315,0.000000,0.046692,0.072937,9.779968
I,2046,357457.595755,0.000076,0.000271,-0.000011,0.050354,0.072784,9.771423
I,2046,357457.605755,0.000033,0.000315,-0.000087,0.060883,0.071716,9.762573
I,2046,357457.615755,0.000076,0.000293,-0.000011,0.039520,0.064087,9.772034
I,2046,357457.625755,0.000043,0.000326,-0.000043,0.050964,0.068512,9.779053
I,2046,357457.635755,0.000119,0.000260,-0.000033,0.045166,0.078125,9.769135
I,2046,357457.645755,0.000043,0.000260,-0.000033,0.058136,0.072937,9.772644
I,2046,357457.655755,0.000109,0.000347,-0.000022,0.058441,0.067444,9.771729
I,2046,357457.665755,0.000087,0.000260,-0.000043,0.059509,0.067444,9.769287
I,2046,357457.675755,0.000054,0.000304,-0.000054,0.052643,0.062866,9.770050
I,2046,357457.685755,0.000054,0.000195,-0.000098,0.047607,0.074921,9.786377
I,2046,357457.695755,0.000065,0.000304,0.000011,0.038910,0.072021,9.767609
I,2046,357457.705755,0.000065,0.000326,0.000000,0.044556,0.070190,9.772186
I,2046,357457.715755,0.000065,0.000326,-0.000065,0.065460,0.073700,9.772339
I,2046,357457.725755,0.000022,0.000206,-0.000022,0.053711,0.061340,9.763489
I,2046,357457.735755,0.000022,0.000271,-0.000076,0.053101,0.075531,9.778290
I,2046,357457.745755,0.000043,0.000250,-0.000043,0.047150,0.071869,9.783783
I,2046,357457.755755,0.000011,0.000271,-0.000054,0.059814,0.066071,9.776611
I,2046,357457.765755,0.000000,0.000260,0.000000,0.047150,0.066223,9.763184
I,2046,357457.775755,0.000022,0.000195,0.000000,0.047302,0.071716,9.773560
I,2046,357457.785755,0.000087,0.000304,0.000000,0.056000,0.071716,9.781036
I,2046,357457.795755,-0.000022,0.000391,-0.000043,0.062714,0.070801,9.767761
I,2046,357457.805755,0.000087,0.000347,0.000011,0.070496,0.075836,9.772949
I,2046,357457.815755,0.000000,0.000260,0.000043,0.048523,0.057373,9.780273
I,2046,357457.825755,0.000043,0.000293,0.000000,0.050659,0.066681,9.761810
I,2046,357457.835755,0.000065,0.000282,0.000000,0.050964,0.082245,9.778137
I,2046,357457.845755,-0.000011,0.000412,-0.000011,0.066833,0.071411,9.762726
I,2046,357457.855755,0.000000,0.000282,0.000000,0.047760,0.084076,9.785309
I,2046,357457.865755,0.000054,0.000250,-0.000043,0.059509,0.062408,9.776154
I,2046,357457.875755,0.000033,0.000282,0.000022,0.044250,0.069580,9.768982
I,2046,357457.885755,0.000065,0.000445,-0.000119,0.053253,0.076447,9.777374
I,2046,357457.895755,0.000076,0.000369,-0.000022,0.045471,0.061646,9.773865
I,2046,357457.905755,0.000000,0.000369,-0.000022,0.051880,0.069733,9.766998
I,2046,357457.915755,0.000119,0.000315,-0.000043,0.051422,0.062103,9.789886
I,2046,357457.925755,0.000065,0.000326,-0.000054,0.050354,0.068359,9.767303
I,2046,357457.935755,0.000022,0.000434,-0.000011,0.044250,0.071259,9.773560
I,2046,357457.945755,0.000000,0.000412,-0.000022,0.041504,0.071411,9.783325
I,2046,357457.955755,0.000033,0.000293,-0.000033,0.059052,0.059662,9.760437
I,2046,357457.965755,0.000000,0.000326,-0.000011,0.043030,0.077667,9.771576
I,2046,357457.975755,0.000011,0.000304,-0.000087,0.052948,0.063324,9.763184
I,2046,357457.985755,0.000000,0.000293,-0.000054,0.055237,0.062714,9.789581
I,2046,357457.995755,0.000000,0.000260,-0.000022,0.034332,0.064850,9.771423
G,2046,357458.000000,-2408695.8004,4698107.8555,3566699.6984,5,6,5.0063,7.4074,8.7481
